dt	pCa	delta_hsl	mode
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	0	-2
0.001	6.3	-0.0609961641521295	-2
0.001	6.3	-0.039817786478352	-2
0.001	6.3	-0.064783458016791	-2
0.001	6.3	-0.0448484758669565	-2
0.001	6.3	0.00388802634074636	-2
0.001	6.3	0.0930815651806824	-2
0.001	6.3	0.0743371714079331	-2
0.001	6.3	0.0660763430710176	-2
0.001	6.3	0.0659471704786938	-2
0.001	6.3	0.104000929730546	-2
0.001	6.3	0.0237229305678284	-2
0.001	6.3	-0.0619667274274889	-2
0.001	6.3	-0.0294782745534121	-2
0.001	6.3	-0.0304386831471675	-2
0.001	6.3	-0.00245679093791296	-2
0.001	6.3	-0.063635355311817	-2
0.001	6.3	0.00870776746819502	-2
0.001	6.3	0.0458694803662638	-2
0.001	6.3	0.000405458413752058	-2
0.001	6.3	-0.0715859928252485	-2
0.001	6.3	0.0264127115224255	-2
0.001	6.3	0.0289858769303919	-2
0.001	6.3	-0.00380665153261361	-2
0.001	6.3	-0.0223945062316488	-2
0.001	6.3	-0.0769332195386596	-2
0.001	6.3	-0.04511113100898	-2
0.001	6.3	0.000111240364049081	-2
0.001	6.3	-0.0217960443992524	-2
0.001	6.3	-0.0209572312812725	-2
0.001	6.3	0.0248887931027184	-2
0.001	6.3	0.0587869231801506	-2
0.001	6.3	0.0432705266935045	-2
0.001	6.3	0.022760838638078	-2
0.001	6.3	-0.00177598998766371	-2
0.001	6.3	0.0439340639852617	-2
0.001	6.3	-0.0292608087945609	-2
0.001	6.3	-0.0264293290388196	-2
0.001	6.3	-0.00640057481859913	-2
0.001	6.3	-0.0244289114839376	-2
0.001	6.3	-0.0177358818434641	-2
0.001	6.3	-0.00966495375519116	-2
0.001	6.3	0.0293189070273456	-2
0.001	6.3	0.0402403137268266	-2
0.001	6.3	0.112412215545191	-2
0.001	6.3	0.0153018769169648	-2
0.001	6.3	0.0251890240699595	-2
0.001	6.3	0.0227844656167235	-2
0.001	6.3	0.0296613489510946	-2
0.001	6.3	-0.0433039635574914	-2
0.001	6.3	-0.102502414132459	-2
0.001	6.3	-0.083838157545415	-2
0.001	6.3	-0.00143384660714219	-2
0.001	6.3	-0.0606794740517671	-2
0.001	6.3	-0.0145061437558525	-2
0.001	6.3	0.0441395389507306	-2
0.001	6.3	0.0998406892513231	-2
0.001	6.3	0.0120853406162951	-2
0.001	6.3	0.0314315012226416	-2
0.001	6.3	0.0564164687589255	-2
0.001	6.3	0.0299687912131503	-2
0.001	6.3	0.0148036471848627	-2
0.001	6.3	-0.0591328565203639	-2
0.001	6.3	-0.0292223765845847	-2
0.001	6.3	-0.000649074054081211	-2
0.001	6.3	-0.00863796997737154	-2
0.001	6.3	-0.0672433128795547	-2
0.001	6.3	0.00741998568514646	-2
0.001	6.3	0.0334610204538421	-2
0.001	6.3	0.0461547631380199	-2
0.001	6.3	-0.0310579897588923	-2
0.001	6.3	0.0236946306131358	-2
0.001	6.3	-0.00460631061014283	-2
0.001	6.3	-0.010556649705677	-2
0.001	6.3	-0.0165826071890933	-2
0.001	6.3	-0.0750338358068348	-2
0.001	6.3	-0.0547352936405332	-2
0.001	6.3	-0.030051117716539	-2
0.001	6.3	-0.0207005217789629	-2
0.001	6.3	-0.0660950545950527	-2
0.001	6.3	-0.0135486238850717	-2
0.001	6.3	0.0759448950323076	-2
0.001	6.3	0.00279099838894581	-2
0.001	6.3	0.036685240394263	-2
0.001	6.3	0.0150453930739332	-2
0.001	6.3	0.0625530022412022	-2
0.001	6.3	0.0135091783095049	-2
0.001	6.3	-0.0415653713898791	-2
0.001	6.3	0.019781600909937	-2
0.001	6.3	-0.0177734184233032	-2
0.001	6.3	0.0387591669089034	-2
0.001	6.3	-0.0175384521328397	-2
0.001	6.3	0.0176217906002876	-2
0.001	6.3	0.0398580533985751	-2
0.001	6.3	0.0165077961307816	-2
0.001	6.3	-0.0865218933461165	-2
0.001	6.3	-0.0511360106518168	-2
0.001	6.3	0.0269736872337489	-2
0.001	6.3	0.085857670666428	-2
0.001	6.3	0.0684781908053083	-2
0.001	6.3	0.163329580280106	-2
0.001	6.3	0.25426898565479	-2
0.001	6.3	0.366261806554348	-2
0.001	6.3	0.447561020458807	-2
0.001	6.3	0.4726036783577	-2
0.001	6.3	0.577471016150184	-2
0.001	6.3	0.608753007385985	-2
0.001	6.3	0.603937116487714	-2
0.001	6.3	0.612248716830209	-2
0.001	6.3	0.587131620701939	-2
0.001	6.3	0.588265794184053	-2
0.001	6.3	0.545579919237298	-2
0.001	6.3	0.521939686600035	-2
0.001	6.3	0.558409113735706	-2
0.001	6.3	0.559152842875164	-2
0.001	6.3	0.526777644482763	-2
0.001	6.3	0.486043067586252	-2
0.001	6.3	0.577735786324638	-2
0.001	6.3	0.598404316302549	-2
0.001	6.3	0.602280203278951	-2
0.001	6.3	0.550907292112242	-2
0.001	6.3	0.590176662727117	-2
0.001	6.3	0.583318440459152	-2
0.001	6.3	0.566193941912843	-2
0.001	6.3	0.537911846768566	-2
0.001	6.3	0.463999669447048	-2
0.001	6.3	0.47959715901834	-2
0.001	6.3	0.546579811250012	-2
0.001	6.3	0.522539402875736	-2
0.001	6.3	0.520969627905515	-2
0.001	6.3	0.529204903448317	-2
0.001	6.3	0.636485523328702	-2
0.001	6.3	0.560967946256142	-2
0.001	6.3	0.600119752431965	-2
0.001	6.3	0.614348442823257	-2
0.001	6.3	0.59307819646915	-2
0.001	6.3	0.537194992144123	-2
0.001	6.3	0.52253567879211	-2
0.001	6.3	0.568221081206502	-2
0.001	6.3	0.551533561932956	-2
0.001	6.3	0.539676506122078	-2
0.001	6.3	0.558840567853622	-2
0.001	6.3	0.608862697566565	-2
0.001	6.3	0.583346562409133	-2
0.001	6.3	0.582166808494321	-2
0.001	6.3	0.525208402124235	-2
0.001	6.3	0.597456680602136	-2
0.001	6.3	0.566305218718526	-2
0.001	6.3	0.55301075620514	-2
0.001	6.3	0.517859492200614	-2
0.001	6.3	0.45544391945009	-2
0.001	6.3	0.490865841802361	-2
0.001	6.3	0.494248738273882	-2
0.001	6.3	0.518695541339184	-2
0.001	6.3	0.527482160714044	-2
0.001	6.3	0.520705073578483	-2
0.001	6.3	0.596831574118596	-2
0.001	6.3	0.543932901411608	-2
0.001	6.3	0.583702021105864	-2
0.001	6.3	0.599374774456919	-2
0.001	6.3	0.598461430603038	-2
0.001	6.3	0.607198780500767	-2
0.001	6.3	0.561010591712829	-2
0.001	6.3	0.567798385763808	-2
0.001	6.3	0.531050267639557	-2
0.001	6.3	0.571848650133688	-2
0.001	6.3	0.522810724186684	-2
0.001	6.3	0.594403768523989	-2
0.001	6.3	0.584333049401494	-2
0.001	6.3	0.599798707522723	-2
0.001	6.3	0.492195900417755	-2
0.001	6.3	0.572678309321645	-2
0.001	6.3	0.552172193975593	-2
0.001	6.3	0.559599798825047	-2
0.001	6.3	0.522018911335181	-2
0.001	6.3	0.434107249286171	-2
0.001	6.3	0.493732535666823	-2
0.001	6.3	0.532185678745009	-2
0.001	6.3	0.554291651866833	-2
0.001	6.3	0.572781427341852	-2
0.001	6.3	0.620042878343611	-2
0.001	6.3	0.615134035319215	-2
0.001	6.3	0.499617514776901	-2
0.001	6.3	0.383439300062946	-2
0.001	6.3	0.29751394834102	-2
0.001	6.3	0.141607043439535	-2
0.001	6.3	-0.0583329227265494	-2
0.001	6.3	-0.200509704757906	-2
0.001	6.3	-0.321270001811172	-2
0.001	6.3	-0.40259330662775	-2
0.001	6.3	-0.438527924753771	-2
0.001	6.3	-0.514161768371423	-2
0.001	6.3	-0.475750889511801	-2
0.001	6.3	-0.445001796888846	-2
0.001	6.3	-0.456054337036221	-2
0.001	6.3	-0.566165510206702	-2
0.001	6.3	-0.544719011102188	-2
0.001	6.3	-0.551970333768622	-2
0.001	6.3	-0.558233690740281	-2
0.001	6.3	-0.602350942653175	-2
0.001	6.3	-0.621968362900361	-2
0.001	6.3	-0.583317401864178	-2
0.001	6.3	-0.528432665514629	-2
0.001	6.3	-0.600904342775948	-2
0.001	6.3	-0.518757153413389	-2
0.001	6.3	-0.512070440840489	-2
0.001	6.3	-0.484832677228951	-2
0.001	6.3	-0.555545185252868	-2
0.001	6.3	-0.533500416336665	-2
0.001	6.3	-0.506882149956255	-2
0.001	6.3	-0.48627027034604	-2
0.001	6.3	-0.572911763272032	-2
0.001	6.3	-0.608666634427891	-2
0.001	6.3	-0.532249669355679	-2
0.001	6.3	-0.543490174126191	-2
0.001	6.3	-0.562589381853286	-2
0.001	6.3	-0.577199389287443	-2
0.001	6.3	-0.495610239259122	-2
0.001	6.3	-0.510619459522559	-2
0.001	6.3	-0.538950512985139	-2
0.001	6.3	-0.622666539638658	-2
0.001	6.3	-0.482122151010344	-2
0.001	6.3	-0.531738373793587	-2
0.001	6.3	-0.574843318211379	-2
0.001	6.3	-0.631805885967879	-2
0.001	6.3	-0.615189806875833	-2
0.001	6.3	-0.633787685906327	-2
0.001	6.3	-0.609985537610783	-2
0.001	6.3	-0.597403792162595	-2
0.001	6.3	-0.623832789018252	-2
0.001	6.3	-0.544795230781119	-2
0.001	6.3	-0.505266368462799	-2
0.001	6.3	-0.567882153125311	-2
0.001	6.3	-0.510755003843542	-2
0.001	6.3	-0.477672537855597	-2
0.001	6.3	-0.474593830503409	-2
0.001	6.3	-0.489894032494476	-2
0.001	6.3	-0.550316171924123	-2
0.001	6.3	-0.539985753661085	-2
0.001	6.3	-0.56680359702159	-2
0.001	6.3	-0.558874807841448	-2
0.001	6.3	-0.577807393297007	-2
0.001	6.3	-0.52428582164589	-2
0.001	6.3	-0.521162108522958	-2
0.001	6.3	-0.55346960203201	-2
0.001	6.3	-0.563475055076424	-2
0.001	6.3	-0.509627838424194	-2
0.001	6.3	-0.490010970411959	-2
0.001	6.3	-0.538331307289809	-2
0.001	6.3	-0.614293105767047	-2
0.001	6.3	-0.595013499319293	-2
0.001	6.3	-0.591663757988272	-2
0.001	6.3	-0.594721090751136	-2
0.001	6.3	-0.646081149133352	-2
0.001	6.3	-0.568552767156916	-2
0.001	6.3	-0.517954129064947	-2
0.001	6.3	-0.496998611955632	-2
0.001	6.3	-0.575683715151627	-2
0.001	6.3	-0.542232707815629	-2
0.001	6.3	-0.508141752323581	-2
0.001	6.3	-0.474974766308605	-2
0.001	6.3	-0.529951578776718	-2
0.001	6.3	-0.574054012844272	-2
0.001	6.3	-0.600403215910774	-2
0.001	6.3	-0.620558961813913	-2
0.001	6.3	-0.604166301126952	-2
0.001	6.3	-0.605110465034613	-2
0.001	6.3	-0.459842296666466	-2
0.001	6.3	-0.37502690837664	-2
0.001	6.3	-0.260612273774314	-2
0.001	6.3	-0.196019775625928	-2
0.001	6.3	0.0260324358775961	-2
0.001	6.3	0.112805568233398	-2
0.001	6.3	0.165166049839399	-2
0.001	6.3	0.334239768214957	-2
0.001	6.3	0.36189665736083	-2
0.001	6.3	0.467520015031369	-2
0.001	6.3	0.529752090097645	-2
0.001	6.3	0.499644158025831	-2
0.001	6.3	0.478369035462038	-2
0.001	6.3	0.567845712605958	-2
0.001	6.3	0.654564926336889	-2
0.001	6.3	0.539333157355259	-2
0.001	6.3	0.540066677150662	-2
0.001	6.3	0.593692378785363	-2
0.001	6.3	0.61438762069065	-2
0.001	6.3	0.548479166949846	-2
0.001	6.3	0.503793278112198	-2
0.001	6.3	0.552994333513197	-2
0.001	6.3	0.549803073888597	-2
0.001	6.3	0.551398871194124	-2
0.001	6.3	0.561263762143653	-2
0.001	6.3	0.59593510147306	-2
0.001	6.3	0.587515239192498	-2
0.001	6.3	0.605131675633857	-2
0.001	6.3	0.520715100713005	-2
0.001	6.3	0.617030074804006	-2
0.001	6.3	0.57300996023173	-2
0.001	6.3	0.526249354370748	-2
0.001	6.3	0.480845240132339	-2
0.001	6.3	0.510747369261935	-2
0.001	6.3	0.522110523519586	-2
0.001	6.3	0.490153641932693	-2
0.001	6.3	0.506479210239831	-2
0.001	6.3	0.524987428130316	-2
0.001	6.3	0.551679343631577	-2
0.001	6.3	0.614160811784132	-2
0.001	6.3	0.564396528281122	-2
0.001	6.3	0.59478089614754	-2
0.001	6.3	0.601948995278008	-2
0.001	6.3	0.608593052583956	-2
0.001	6.3	0.567676310937259	-2
0.001	6.3	0.520157352915248	-2
0.001	6.3	0.540965011136905	-2
0.001	6.3	0.52930323075816	-2
0.001	6.3	0.563766426451593	-2
0.001	6.3	0.49923413876536	-2
0.001	6.3	0.595366055277964	-2
0.001	6.3	0.552196454483237	-2
0.001	6.3	0.561009683467773	-2
0.001	6.3	0.547349433775707	-2
0.001	6.3	0.565984315371452	-2
0.001	6.3	0.531913402936198	-2
0.001	6.3	0.572989231787005	-2
0.001	6.3	0.52400987080955	-2
0.001	6.3	0.459120527989398	-2
0.001	6.3	0.504672599228343	-2
0.001	6.3	0.573825105723927	-2
0.001	6.3	0.53066363147741	-2
0.001	6.3	0.510688071248751	-2
0.001	6.3	0.527446492483477	-2
0.001	6.3	0.615613899724849	-2
0.001	6.3	0.536418716165599	-2
0.001	6.3	0.570555725834538	-2
0.001	6.3	0.602675790137255	-2
0.001	6.3	0.604911312741933	-2
0.001	6.3	0.512430157635663	-2
0.001	6.3	0.543531284817163	-2
0.001	6.3	0.504188981304651	-2
0.001	6.3	0.528400921798266	-2
0.001	6.3	0.588899952279689	-2
0.001	6.3	0.528174283888575	-2
0.001	6.3	0.55726847601818	-2
0.001	6.3	0.584326285220413	-2
0.001	6.3	0.591173558092805	-2
0.001	6.3	0.484271014728165	-2
0.001	6.3	0.581551754374459	-2
0.001	6.3	0.567612387603731	-2
0.001	6.3	0.571910258003072	-2
0.001	6.3	0.575208633046941	-2
0.001	6.3	0.498143853970078	-2
0.001	6.3	0.525693481930375	-2
0.001	6.3	0.484950342583943	-2
0.001	6.3	0.449718763390365	-2
0.001	6.3	0.37494928428282	-2
0.001	6.3	0.328347873549546	-2
0.001	6.3	0.280936504692136	-2
0.001	6.3	0.169289615730122	-2
0.001	6.3	0.0722279494918894	-2
0.001	6.3	0.0865334145996712	-2
0.001	6.3	0.0839182148379223	-2
0.001	6.3	0.0128937331401175	-2
0.001	6.3	-0.0806506416274715	-2
0.001	6.3	-0.0105578747150048	-2
0.001	6.3	0.0024667493933066	-2
0.001	6.3	0.0154060181143905	-2
0.001	6.3	-0.0065907189484733	-2
0.001	6.3	0.0112796686214551	-2
0.001	6.3	0.0709499103161306	-2
0.001	6.3	0.0416059088215661	-2
0.001	6.3	-0.0179087076512587	-2
0.001	6.3	0.0386734555120256	-2
0.001	6.3	0.00428756995074764	-2
0.001	6.3	0.00369776587763226	-2
0.001	6.3	0.012688270788658	-2
0.001	6.3	-0.0419133342645637	-2
0.001	6.3	-0.0350714772223455	-2
0.001	6.3	0.00293247573563349	-2
0.001	6.3	-0.0369446115582832	-2
0.001	6.3	-0.0219538168905729	-2
